unique_id,for_born,region,fb_num,text,group
IL_Chicago_C205,"December 30, 1899 Polish- mixed",MW,30,December Polish mixed,Polish mixed
IL_Chicago_C206,"Polish- Italian December 30, 1899",MW,30,Polish Italian December,Polish Italian
IL_Chicago_C207,"December 30, 1899",MW,30,December,
IL_Chicago_C208,"Slavs- Bohemians December 30, 1899",MW,30,Slavs Bohemians December,Slavs Bohemians
IL_Chicago_C209,"Lithuanian-Czech December 30, 1899",MW,30,Lithuanian Czech December,Lithuanian Czech
IL_Chicago_C21,,MW,0,,
IL_Chicago_C210,"December 30, 1899 Czech",MW,30,December Czech,Czech
IL_Chicago_C211,"Croatian, Italian and mixed December 30, 1899",MW,30,Croatian Italian and mixed December,Croatian Italiand mixed
IL_Chicago_C212,"December 30, 1899",MW,30,December,
IL_Chicago_C213,"December 30, 1899",MW,30,December,
IL_Chicago_C214,"December 30, 1899",MW,30,December,
IL_Chicago_C215,"December 30, 1899",MW,30,December,
IL_Chicago_C216,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C217,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C218,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C219,,MW,0,,
IL_Chicago_C22,0%,MW,0,,
IL_Chicago_C220,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C221,"December 30, 1899 Lith.- Polish",MW,30,December Lith Polish,Lith Polish
IL_Chicago_C222,"Slav- Croatians December 30, 1899",MW,30,Slav Croatians December,Slav Croatians
IL_Chicago_C223,"December 30, 1899 German-Italian",MW,30,December German Italian,German Italian
IL_Chicago_C224,"December 30, 1899 Bohemian, Polish, Lithuanian predominate",MW,30,December Bohemian Polish Lithuanian predominate,Bohemian Polish Lithuanian predominate
IL_Chicago_C225,"December 30, 1899",MW,30,December,
IL_Chicago_C226,"December 30, 1899",MW,30,December,
IL_Chicago_C227,"December 30, 1899",MW,30,December,
IL_Chicago_C228,"December 30, 1899",MW,30,December,
IL_Chicago_C229,"December 30, 1899",MW,30,December,
IL_Chicago_C23,15% Irish & German,MW,15,Irish German,Irish German
IL_Chicago_C230,"December 30, 1899",MW,30,December,
IL_Chicago_C231,"December 30, 1899",MW,30,December,
IL_Chicago_C232,"December 30, 1899",MW,30,December,
IL_Chicago_C233,"December 30, 1899",MW,30,December,
IL_Chicago_C234,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C235,"December 30, 1899",MW,30,December,
IL_Chicago_C236,"December 30, 1899",MW,30,December,
IL_Chicago_C237,"December 30, 1899",MW,30,December,
IL_Chicago_C238,,MW,0,,
IL_Chicago_C239,"December 30, 1899",MW,30,December,
IL_Chicago_C24,50% Polish-German,MW,50,Polish German,Polish German
IL_Chicago_C240,"December 30, 1899",MW,30,December,
IL_Chicago_C241,"December 30, 1899",MW,30,December,
IL_Chicago_C242,"December 30, 1899",MW,30,December,
IL_Chicago_C243,"December 30, 1899",MW,30,December,
IL_Chicago_C244,"December 30, 1899",MW,30,December,
IL_Chicago_C245,"December 30, 1899",MW,30,December,
IL_Chicago_C246,"December 30, 1899 Very mixed- Swedes, Polish, Lithuanian, Hungarian",MW,30,December Very mixed Swedes Polish Lithuanian Hungarian,mixed Swedes Polish Lithuanian Hungarian
IL_Chicago_C247,"December 30, 1899",MW,30,December,
IL_Chicago_C248,"December 30, 1899",MW,30,December,
IL_Chicago_C249,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C25,0%,MW,0,,
IL_Chicago_C250,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C251,"December 30, 1899",MW,30,December,
IL_Chicago_C252,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C253,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C254,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C255,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C256,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C257,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C258,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C259,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C26,0%,MW,0,,
IL_Chicago_C260,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C261,"December 30, 1899 Italian- mixed",MW,30,December Italian mixed,Italian mixed
IL_Chicago_C262,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C263,,MW,0,,
IL_Chicago_C264,"December 30, 1899 Mixed- Italian",MW,30,December Mixed Italian,Mixed Italian
IL_Chicago_C265,"December 30, 1899",MW,30,December,
IL_Chicago_C266,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C268,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C269,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C27,0%,MW,0,,
IL_Chicago_C270,"December 30, 1899",MW,30,December,
IL_Chicago_C271,"December 30, 1899 Polish",MW,30,December Polish,Polish
IL_Chicago_C272,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_C273,"December 30, 1899 German-Irish",MW,30,December German Irish,German Irish
IL_Chicago_C274,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_C275,"December 30, 1899",MW,30,December,
IL_Chicago_C276,"Mixed December 30, 1899",MW,30,Mixed December,Mixed
IL_Chicago_C277,,MW,0,,
IL_Chicago_C28,10% Mixture,MW,10,Mixture,Mixture
IL_Chicago_C29,0%,MW,0,,
IL_Chicago_C3,0%,MW,0,,
IL_Chicago_C30,Mixture 10%,MW,10,Mixture,Mixture
IL_Chicago_C31,Mixture 10%,MW,10,Mixture,Mixture
IL_Chicago_C32,0%,MW,0,,
IL_Chicago_C33,0%,MW,0,,
IL_Chicago_C34,0%,MW,0,,
IL_Chicago_C35,Polish 75%,MW,75,Polish,Polish
IL_Chicago_C36,10% Polish,MW,10,Polish,Polish
IL_Chicago_C37,0%,MW,0,,
IL_Chicago_C38,0%,MW,0,,
IL_Chicago_C39,35% Polish,MW,35,Polish,Polish
IL_Chicago_C4,50% Italian,MW,50,Italian,Italian
IL_Chicago_C40,20% Mixture,MW,20,Mixture,Mixture
IL_Chicago_C41,10% Mixed,MW,10,Mixed,Mixed
IL_Chicago_C42,Polish 20%,MW,20,Polish,Polish
IL_Chicago_C43,15% Polish-German,MW,15,Polish German,Polish German
IL_Chicago_C44,Mixture 10%,MW,10,Mixture,Mixture
IL_Chicago_C45,"0% December 30, 1899",MW,0,December,
IL_Chicago_C46,Russian 30%,MW,30,Russian,Russian
IL_Chicago_C47,"0% December 30, 1899",MW,0,December,
IL_Chicago_C48,"December 30, 1899 0%",MW,30,December,
IL_Chicago_C49,Mixture 10%,MW,10,Mixture,Mixture
IL_Chicago_C5,20% Italian,MW,20,Italian,Italian
IL_Chicago_C50,15% Mixture,MW,15,Mixture,Mixture
IL_Chicago_C51,15% Mixture,MW,15,Mixture,Mixture
IL_Chicago_C52,Mixture 5%,MW,5,Mixture,Mixture
IL_Chicago_C53,10% Polish,MW,10,Polish,Polish
IL_Chicago_C54,20% Mixture,MW,20,Mixture,Mixture
IL_Chicago_C55,Jewish 75%,MW,75,Jewish,Jewish
IL_Chicago_C56,20% Mixture,MW,20,Mixture,Mixture
IL_Chicago_C57,0% German-Irish-Bohemian,MW,0,German Irish Bohemian,German Irish Bohemian
IL_Chicago_C58,15% Scandinavian,MW,15,Scandinavian,Scinavian
IL_Chicago_C59,35% German-Polish-Bohemian,MW,35,German Polish Bohemian,German Polish Bohemian
IL_Chicago_C6,0%,MW,0,,
IL_Chicago_C60,German 25%,MW,25,German,German
IL_Chicago_C61,Polish-Bohemian 65%,MW,65,Polish Bohemian,Polish Bohemian
IL_Chicago_C62,40% Bohemian-Polish,MW,40,Bohemian Polish,Bohemian Polish
IL_Chicago_C63,Polish 80%,MW,80,Polish,Polish
IL_Chicago_C64,50% Jewish,MW,50,Jewish,Jewish
IL_Chicago_C65,Jewish 10%,MW,10,Jewish,Jewish
IL_Chicago_C66,5% Jewish,MW,5,Jewish,Jewish
IL_Chicago_C67,,MW,0,,
IL_Chicago_C68,Jewish 80%,MW,80,Jewish,Jewish
IL_Chicago_C69,40% Jewish,MW,40,Jewish,Jewish
IL_Chicago_C7,0%,MW,0,,
IL_Chicago_C70,0%,MW,0,,
IL_Chicago_C71,25% Jewish,MW,25,Jewish,Jewish
IL_Chicago_C72,Mixture 15%,MW,15,Mixture,Mixture
IL_Chicago_C73,0%,MW,0,,
IL_Chicago_C74,0%,MW,0,,
IL_Chicago_C75,15% Swedish,MW,15,Swedish,Swedish
IL_Chicago_C76,,MW,0,,
IL_Chicago_C77,0%,MW,0,,
IL_Chicago_C78,0%,MW,0,,
IL_Chicago_C79,20% Mixture,MW,20,Mixture,Mixture
IL_Chicago_C8,0%,MW,0,,
IL_Chicago_C80,15% German-Swedish,MW,15,German Swedish,German Swedish
IL_Chicago_C81,Mixture 10%,MW,10,Mixture,Mixture
IL_Chicago_C82,10% Mixture,MW,10,Mixture,Mixture
IL_Chicago_C83,15% Mixture,MW,15,Mixture,Mixture
IL_Chicago_C84,10% Polish,MW,10,Polish,Polish
IL_Chicago_C85,"German, Swedish, Polish 25%",MW,25,German Swedish Polish,German Swedish Polish
IL_Chicago_C86,0%,MW,0,,
IL_Chicago_C87,25% German and Swedish,MW,25,German and Swedish,Germand Swedish
IL_Chicago_C88,Mixture 20%,MW,20,Mixture,Mixture
IL_Chicago_C89,,MW,0,,
IL_Chicago_C9,0%,MW,0,,
IL_Chicago_C90,0%,MW,0,,
IL_Chicago_C91,0%,MW,0,,
IL_Chicago_C92,0%,MW,0,,
IL_Chicago_C93,50% German,MW,50,German,German
IL_Chicago_C94,20% Mixture,MW,20,Mixture,Mixture
IL_Chicago_C95,20% Italian-Polish,MW,20,Italian Polish,Italian Polish
IL_Chicago_C96,35% Italian- few Polish,MW,35,Italian few Polish,Italian  Polish
IL_Chicago_C97,Mixture 5%,MW,5,Mixture,Mixture
IL_Chicago_C98,0%,MW,0,,
IL_Chicago_C99,Polish 10%,MW,10,Polish,Polish
IL_Chicago_D1,50% Italian,MW,50,Italian,Italian
IL_Chicago_D10,50% Scandinavian,MW,50,Scandinavian,Scinavian
IL_Chicago_D100,"December 30, 1899 Mexican, Polish, Colored",MW,30,December Mexican Polish Colored,Mexican Polish Colored
IL_Chicago_D101,"December 30, 1899",MW,30,December,
IL_Chicago_D102,,MW,0,,
IL_Chicago_D103,Holland Dutch,MW,NA,Holland Dutch,Holl Dutch
IL_Chicago_D104,"Lithuanian & Italian December 30, 1899",MW,30,Lithuanian Italian December,Lithuanian Italian
IL_Chicago_D105,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D106,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D107,Mixed,MW,28.808823529411764,Mixed,Mixed
IL_Chicago_D108,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_D109,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D11,60% Polish,MW,60,Polish,Polish
IL_Chicago_D110,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D111,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D112,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D113,"Mixed December 30, 1899",MW,30,Mixed December,Mixed
IL_Chicago_D114,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_D115,"December 30, 1899 Mixed",MW,30,December Mixed,Mixed
IL_Chicago_D116,"Mixed December 30, 1899",MW,30,Mixed December,Mixed
IL_Chicago_D117,"Polish- Italian- Slovak December 30, 1899",MW,30,Polish Italian Slovak December,Polish Italian Slovak
IL_Chicago_D118,"Slovak- Polish December 30, 1899",MW,30,Slovak Polish December,Slovak Polish
IL_Chicago_D119,"December 30, 1899 Polish",MW,30,December Polish,Polish
IL_Chicago_D12,Italian- German 50%,MW,50,Italian German,Italian German
IL_Chicago_D120,"Italian, Polish, Mexican December 30, 1899",MW,30,Italian Polish Mexican December,Italian Polish Mexican
IL_Chicago_D121,"Polish December 30, 1899",MW,30,Polish December,Polish
IL_Chicago_D122,"December 30, 1899 Mixed foreign",MW,30,December Mixed foreign,Mixed foreign
IL_Chicago_D123,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D124,"December 30, 1899 German- Irish",MW,30,December German Irish,German Irish
IL_Chicago_D125,"Polish December 30, 1899",MW,30,Polish December,Polish
IL_Chicago_D126,"Polish December 30, 1899",MW,30,Polish December,Polish
IL_Chicago_D127,German- Irish,MW,NA,German Irish,German Irish
IL_Chicago_D128,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D129,"December 30, 1899 December 30, 1899",MW,30,December December,
IL_Chicago_D13,Polish 50%,MW,50,Polish,Polish
IL_Chicago_D130,,MW,0,,
IL_Chicago_D131,"Polish December 30, 1899",MW,30,Polish December,Polish
IL_Chicago_D132,"December 30, 1899 Polish- mixed",MW,30,December Polish mixed,Polish mixed
IL_Chicago_D133,"Italian and German December 30, 1899",MW,30,Italian and German December,Italiand German
IL_Chicago_D134,"December 30, 1899 Polish",MW,30,December Polish,Polish
IL_Chicago_D14,40% Hungarian,MW,40,Hungarian,Hungarian
IL_Chicago_D15,Italian & Hungarian 40%,MW,40,Italian Hungarian,Italian Hungarian
IL_Chicago_D16,0%,MW,0,,
IL_Chicago_D17,Italian- Lithuanian 50%,MW,50,Italian Lithuanian,Italian Lithuanian
IL_Chicago_D18,Italian (Lith. Few Poles) 75%,MW,75,Italian Lith Few Poles,Italian Lith  Poles
IL_Chicago_D19,20% Polish- Lithuanian,MW,20,Polish Lithuanian,Polish Lithuanian
IL_Chicago_D2,5% Italian,MW,5,Italian,Italian
IL_Chicago_D20,50% Polish- Lithuanian,MW,50,Polish Lithuanian,Polish Lithuanian
IL_Chicago_D21,German- Russian 5%,MW,5,German Russian,German Russian
IL_Chicago_D22,26% Polish& Russian,MW,26,Polish Russian,Polish Russian
IL_Chicago_D23,Italian 60%,MW,60,Italian,Italian
IL_Chicago_D24,60% German- Italian,MW,60,German Italian,German Italian
IL_Chicago_D25,25% Italian- Jewish,MW,25,Italian Jewish,Italian Jewish
IL_Chicago_D26,Italians 75%,MW,75,Italians,Italians
IL_Chicago_D27,20%,MW,20,,
IL_Chicago_D28,60% Jewish- Polish,MW,60,Jewish Polish,Jewish Polish
IL_Chicago_D29,Polish- 10% Jewish 60%,MW,10,Polish Jewish,Polish Jewish
IL_Chicago_D3,Mixture 70%,MW,70,Mixture,Mixture
IL_Chicago_D30,60% Italian,MW,60,Italian,Italian
IL_Chicago_D31,Mixed 20%,MW,20,Mixed,Mixed
IL_Chicago_D32,Italian- 20% mixed 70%,MW,20,Italian mixed,Italian mixed
IL_Chicago_D33,20% Italian,MW,20,Italian,Italian
IL_Chicago_D34,Jewish-Italian 60%,MW,60,Jewish Italian,Jewish Italian
IL_Chicago_D35,Jewish- Italian 70%,MW,70,Jewish Italian,Jewish Italian
IL_Chicago_D36,75% Italian- Jewish,MW,75,Italian Jewish,Italian Jewish
IL_Chicago_D37,Mixed Population N/A,MW,28.808823529411764,Mixed Population N A,Mixed Population
IL_Chicago_D38,100% Italian,MW,100,Italian,Italian
IL_Chicago_D39,90% Irish predominant,MW,90,Irish predominant,Irish predominant
IL_Chicago_D4,,MW,0,,
IL_Chicago_D40,N/A,MW,0,N A,
IL_Chicago_D41,"95% Predominately Italian, few Mexicans & Greeks",MW,95,Predominately Italian few Mexicans Greeks,Italian  Mexicans Greeks
IL_Chicago_D42,"100% Polish, Czech, & Bohemian",MW,100,Polish Czech Bohemian,Polish Czech Bohemian
IL_Chicago_D43,100% Polish & Bohemian,MW,100,Polish Bohemian,Polish Bohemian
IL_Chicago_D44,"Polish, Lithuanian 100%",MW,100,Polish Lithuanian,Polish Lithuanian
IL_Chicago_D45,Irish and German 100%,MW,100,Irish and German,Irish  German
IL_Chicago_D46,100% Lithuanian,MW,100,Lithuanian,Lithuanian
IL_Chicago_D47,Mixed Yes,MW,28.808823529411764,Mixed Yes,Mixed
IL_Chicago_D48,0%,MW,0,,
IL_Chicago_D49,Difficult to give percentage 100%,MW,100,Difficult to give percentage,Difficult to give
IL_Chicago_D5,10% Mexicans,MW,10,Mexicans,Mexicans
IL_Chicago_D50,Yes All kinds,MW,26.532258064516128,Yes All kinds,All
IL_Chicago_D51,100% Italian predominate,MW,100,Italian predominate,Italian predominate
IL_Chicago_D52,0%,MW,0,,
IL_Chicago_D53,20% Mixed low grade,MW,20,Mixed low grade,Mixed low grade
IL_Chicago_D54,"December 30, 1899 Bohemian",MW,30,December Bohemian,Bohemian
IL_Chicago_D55,90% Bohemian- Italian- Lithuanian,MW,90,Bohemian Italian Lithuanian,Bohemian Italian Lithuanian
IL_Chicago_D56,Very Mixed 30%,MW,30,Very Mixed,Mixed
IL_Chicago_D57,90% Polish (some German),MW,90,Polish some German,Polish  German
IL_Chicago_D58,"December 30, 1899 German-Polish-mixed",MW,30,December German Polish mixed,German Polish mixed
IL_Chicago_D59,"Bohemian- Polish- Croatians December 30, 1899",MW,30,Bohemian Polish Croatians December,Bohemian Polish Croatians
IL_Chicago_D6,Italian- Polish 50%,MW,50,Italian Polish,Italian Polish
IL_Chicago_D60,"Mixed December 30, 1899",MW,30,Mixed December,Mixed
IL_Chicago_D61,"December 30, 1899 Czech-Italian",MW,30,December Czech Italian,Czech Italian
IL_Chicago_D62,"Polish, Irish, & German December 30, 1899",MW,30,Polish Irish German December,Polish Irish German
IL_Chicago_D63,"December 31, 1899 Mexican and Polish",MW,31,December Mexican and Polish,Mexicand Polish
IL_Chicago_D64,"Polish, some Lithuanian December 31, 1899",MW,31,Polish some Lithuanian December,Polish  Lithuanian
IL_Chicago_D65,"Irish, German, with some Poles & Lithuanian December 30, 1899",MW,30,Irish German with some Poles Lithuanian December,Irish German with  Poles Lithuanian
IL_Chicago_D66,"Polish December 31, 1899",MW,31,Polish December,Polish
IL_Chicago_D67,"Polish December 31, 1899",MW,31,Polish December,Polish
IL_Chicago_D68,"December 30, 1899 Polish",MW,30,December Polish,Polish
IL_Chicago_D69,"Polish, few German & Irish east of Western December 30, 1899",MW,30,Polish few German Irish east of Western December,Polish  German Irish east of Western
IL_Chicago_D7,Italian 35%,MW,35,Italian,Italian
IL_Chicago_D70,"December 30, 1899 Polish, Bohemian, and Lithuanian",MW,30,December Polish Bohemian and Lithuanian,Polish Bohemiand Lithuanian
IL_Chicago_D71,"December 30, 1899 Mixed, Irish, Italian",MW,30,December Mixed Irish Italian,Mixed Irish Italian
IL_Chicago_D72,"December 30, 1899 Mixed-Lithuanian & Italian",MW,30,December Mixed Lithuanian Italian,Mixed Lithuanian Italian
IL_Chicago_D73,"December 30, 1899",MW,30,December,
IL_Chicago_D74,"December 30, 1899",MW,30,December,
IL_Chicago_D75,Few,MW,5.0344827586206895,Few,
IL_Chicago_D76,"December 30, 1899 Greeks & Italians",MW,30,December Greeks Italians,Greeks Italians
IL_Chicago_D77,"December 30, 1899 Greeks & Italians",MW,30,December Greeks Italians,Greeks Italians
IL_Chicago_D78,"Swedes and Jewish December 30, 1899",MW,30,Swedes and Jewish December,Swedes  Jewish
IL_Chicago_D79,"Greeks & Italians December 30, 1899",MW,30,Greeks Italians December,Greeks Italians
IL_Chicago_D8,Polish- mixture 20%,MW,20,Polish mixture,Polish mixture
IL_Chicago_D80,"Croatians- Slavs December 30, 1899",MW,30,Croatians Slavs December,Croatians Slavs
IL_Chicago_D81,"all kinds European-Polish December 30, 1899",MW,30,all kinds European Polish December,all  European Polish
IL_Chicago_D82,"December 30, 1899 Croatians- Italians- Slavs",MW,30,December Croatians Italians Slavs,Croatians Italians Slavs
IL_Chicago_D83,"December 30, 1899",MW,30,December,
IL_Chicago_D84,,MW,0,,
IL_Chicago_D85,"December 30, 1899 Lithuanian, Polish & Bohemian",MW,30,December Lithuanian Polish Bohemian,Lithuanian Polish Bohemian
IL_Chicago_D86,"Italian, Irish, Lithuanian December 30, 1899",MW,30,Italian Irish Lithuanian December,Italian Irish Lithuanian
IL_Chicago_D87,"December 30, 1899",MW,30,December,
IL_Chicago_D88,"December 30, 1899 Italian",MW,30,December Italian,Italian
IL_Chicago_D89,"Italian December 31, 1899",MW,31,Italian December,Italian
IL_Chicago_D9,"40% Polish, German, Scandinavian",MW,40,Polish German Scandinavian,Polish German Scinavian
IL_Chicago_D90,"Bohemian, Polish, Mexican December 30, 1899",MW,30,Bohemian Polish Mexican December,Bohemian Polish Mexican
IL_Chicago_D91,"December 30, 1899 Italian",MW,30,December Italian,Italian
IL_Chicago_D92,"December 30, 1899",MW,30,December,
IL_Chicago_D93,"December 30, 1899 Italian",MW,30,December Italian,Italian
IL_Chicago_D94,"Italian December 30, 1899",MW,30,Italian December,Italian
IL_Chicago_D95,"December 30, 1899",MW,30,December,
IL_Chicago_D96,,MW,0,,
IL_Chicago_D97,"December 30, 1899",MW,30,December,
IL_Chicago_D98,"December 30, 1899 Polish- Lithuanian, Italian",MW,30,December Polish Lithuanian Italian,Polish Lithuanian Italian
IL_Chicago_D99,"Polish December 30, 1899",MW,30,Polish December,Polish
NJ_Atlantic City_A1,0 n/a,NE,0,n a,
NJ_Atlantic City_A2,0 Minor percentage Jewish,NE,0,Minor percentage Jewish,Minor  Jewish
NJ_Atlantic City_B1,0 n/a,NE,0,n a,
NJ_Atlantic City_B2,n/a 12\/30\/1899,NE,12,n a,
NJ_Atlantic City_B3,Italian; also aproximately 15% Jewish 10%,NE,15,Italian also aproximately Jewish,Italialso aproximately Jewish
NJ_Atlantic City_B4,Aproximately 60% Jewish 12/30\/1899,NE,60,Aproximately Jewish,Aproximately Jewish
NJ_Atlantic City_B5,70% Jewish families $0.00,NE,70,Jewish families,Jewish
NJ_Atlantic City_B6,0 n/a,NE,0,n a,
NJ_Atlantic City_B7,0 n/a,NE,0,n a,
NJ_Atlantic City_C1,0 n/a,NE,0,n a,
NJ_Atlantic City_C10,0 n/a,NE,0,n a,
NJ_Atlantic City_C11,0 n/a,NE,0,n a,
NJ_Atlantic City_C12,0 n/a,NE,0,n a,
NJ_Atlantic City_C13,n/a 0,NE,0,n a,
NJ_Atlantic City_C14,0 n/a,NE,0,n a,
NJ_Atlantic City_C15,0 n/a,NE,0,n a,
NJ_Atlantic City_C2,German Descent 0,NE,0,German Descent,German Descent
NJ_Atlantic City_C3,- n/a,NE,0,n a,
NJ_Atlantic City_C4,0 n/a,NE,0,n a,
NJ_Atlantic City_C5,Mostly Italian-also Irish & Jewish 60+,NE,60,Mostly Italian also Irish Jewish,Mostly Italialso Irish Jewish
NJ_Atlantic City_C6,n/a 0,NE,0,n a,
NJ_Atlantic City_C7,n/a 0,NE,0,n a,
NJ_Atlantic City_C8,0 70% Jewish,NE,0,Jewish,Jewish
NJ_Atlantic City_C9,0 n/a,NE,0,n a,
NJ_Atlantic City_D1,n/a n\/a,NE,0,n a n a,
NJ_Atlantic City_D2,n/a 0,NE,0,n a,
NJ_Atlantic City_D3,n/a n\/a,NE,0,n a n a,
NY_Syracuse_B7,0 0,NE,0,,
OH_Akron_A1,0,MW,0,,
OH_Akron_A10,0,MW,0,,
OH_Akron_A11,0,MW,0,,
OH_Akron_A2,0,MW,0,,
OH_Akron_A3,- 0,MW,0,,
OH_Akron_A4,0,MW,0,,
OH_Akron_A5,0,MW,0,,
OH_Akron_A6,- 2,MW,2,,
OH_Akron_A7,0,MW,0,,
OH_Akron_A8,0,MW,0,,
OH_Akron_A9,0,MW,0,,
OH_Akron_B1,0,MW,0,,
OH_Akron_B10,5 Hungarian and Italian,MW,5,Hungarian and Italian,Hungariand Italian
OH_Akron_B11,10 Hungarian-Slovaks,MW,10,Hungarian Slovaks,Hungarian Slovaks
OH_Akron_B12,Hungarian and Italian 2,MW,2,Hungarian and Italian,Hungariand Italian
OH_Akron_B13,Several 3,MW,3,Several,Several
OH_Akron_B14,3 Various,MW,3,Various,Various
OH_Akron_B15,Slavish 2,MW,2,Slavish,Slavish
OH_Akron_B16,0,MW,0,,
OH_Akron_B17,30 Slavish,MW,30,Slavish,Slavish
OH_Akron_B18,0,MW,0,,
OH_Akron_B19,0,MW,0,,
OH_Akron_B2,0,MW,0,,
OH_Akron_B3,0,MW,0,,
OH_Akron_B4,0,MW,0,,
OH_Akron_B5,American 0,MW,0,American,American
OH_Akron_B6,0,MW,0,,
OH_Akron_B7,1/2,MW,0.5,,
OH_Akron_B8,0,MW,0,,
OH_Akron_B9,Italian 5,MW,5,Italian,Italian
OH_Akron_C1,0,MW,0,,
OH_Akron_C10,"10 Greeks, Hungarians, & Italians",MW,10,Greeks Hungarians Italians,Greeks Hungarians Italians
OH_Akron_C11,0,MW,0,,
OH_Akron_C12,All types 20,MW,20,All types,All types
OH_Akron_C13,0,MW,0,,
OH_Akron_C14,30 All types,MW,30,All types,All types
OH_Akron_C15,Various  10,MW,10,Various,Various
OH_Akron_C16,0,MW,0,,
OH_Akron_C17,0,MW,0,,
OH_Akron_C18,0,MW,0,,
OH_Akron_C19,Mixed 5,MW,5,Mixed,Mixed
OH_Akron_C2,0,MW,0,,
OH_Akron_C20,Hungarian 25,MW,25,Hungarian,Hungarian
OH_Akron_C21,Slovaks and others 35,MW,35,Slovaks and others,Slovaks  others
OH_Akron_C22,5 Slovaks,MW,5,Slovaks,Slovaks
OH_Akron_C23,40 Slovaks,MW,40,Slovaks,Slovaks
OH_Akron_C24,Mixed 10,MW,10,Mixed,Mixed
OH_Akron_C3,- 3,MW,3,,
OH_Akron_C4,0 -,MW,0,,
OH_Akron_C5,Italians 3,MW,3,Italians,Italians
OH_Akron_C6,5 Italian,MW,5,Italian,Italian
OH_Akron_C7,0,MW,0,,
OH_Akron_C8,Italian 20,MW,20,Italian,Italian
OH_Akron_C9,0,MW,0,,
OH_Akron_D1,Italian 40,MW,40,Italian,Italian
OH_Akron_D10,30 Miscellaneous,MW,30,Miscellaneous,Miscellaneous
OH_Akron_D11,Slovak 50,MW,50,Slovak,Slovak
OH_Akron_D12,40 Slavis,MW,40,Slavis,Slavis
OH_Akron_D13,0,MW,0,,
OH_Akron_D2,50 Italian and others,MW,50,Italian and others,Italiand others
OH_Akron_D3,30 Hungarian,MW,30,Hungarian,Hungarian
OH_Akron_D4,25 Predominantly Jewish,MW,25,Predominantly Jewish,Jewish
OH_Akron_D5,Mixed 30,MW,30,Mixed,Mixed
OH_Akron_D6,None predominating 0,MW,0,None predominating,None predominating
